idcountry,year,month,id_ubicacion,distance,types,code,mag,felt,cdi,mmi,tsunami,sig,net,nst,dmin,rms,gap,magtype
1,1973,8,3,65 km S of Adak,",impact-text,origin,",p000033e,5.8,,,,0,518,us,,,,,ms
1,1973,8,3,89 km SE of False Pass,",origin,",p000031y,4.8,,,,0,354,us,,,,,mb
1,1973,8,3,104 km WSW of Adak,",origin,",p000030n,4.6,,,,0,326,us,,,,,mb
1,1973,8,3,68 km WNW of Nikolski,",origin,",p00002z4,5.0,,,,0,385,us,,,,,mb
1,1973,9,2,Rat Islands,",origin,",p00003kn,4.3,,,,0,284,us,,,,,mb
1,1973,9,3,80 km NE of Port Alsworth,",origin,",p00003kj,4.4,,,,0,298,us,,,,,mb
1,1973,9,2,Rat Islands,",origin,",p00003hy,4.7,,,,0,340,us,,,,,mb
1,1973,9,2,Andreanof Islands,",origin,",p00003h5,5.4,,,,0,449,us,,,,,mb
1,1973,9,3,134 km SSE of Atka,",origin,",p00003h4,4.1,,,,0,259,us,,,,,mb
1,1973,9,3,70 km SSE of Atka,",origin,",p00003h3,5.0,,,,0,385,us,,,,,mb
1,1973,9,3,82 km WSW of Attu Station,",origin,",p00003gz,4.8,,,,0,354,us,,,,,mb
1,1973,9,3,Kodiak Island region,",origin,",p00003gc,5.0,,,,0,385,us,,,,,mb
1,1973,9,3,67 km SSE of Atka,",origin,",p00003g3,4.5,,,,0,312,us,,,,,mb
1,1973,9,3,79 km S of Akhiok,",origin,",p00003ft,5.0,,,,0,385,us,,,,,mb
1,1973,9,3,97 km WSW of Nikolski,",origin,",p00003fh,4.0,,,,0,246,us,,,,,mb
1,1973,9,3,25 km SSW of Larsen Bay,",origin,",p00003d2,4.7,,,,0,340,us,,,,,mb
1,1973,9,3,190 km WSW of Adak,",origin,",p00003c5,4.9,,,,0,369,us,,,,,mb
1,1973,9,3,21 km NNW of Tatitlek,",impact-text,origin,shakemap,",p00003bn,5.5,,,4.671,0,465,us,,,,,mb
1,1973,9,3,58 km WNW of Anchor Point,",origin,",p00003bf,4.3,,,,0,284,us,,,,,mb
1,1973,9,3,76 km SE of Atka,",origin,",p00003b2,4.9,,,,0,369,us,,,,,mb
1,1973,9,3,46 km SE of Atka,",origin,",p00003aj,4.6,,,,0,326,us,,,,,mb
1,1973,10,3,53 km W of Anchor Point,",origin,",p00003yr,4.4,,,,0,298,us,,,,,mb
1,1973,10,3,6 km S of Mud Bay,",origin,",p00003xt,4.8,,,,0,354,us,,,,,mb
1,1973,10,3,122 km S of False Pass,",origin,",p00003vw,4.8,,,,0,354,us,,,,,mb
1,1973,10,3,74 km SSE of Nikolski,",origin,",p00003uu,4.3,,,,0,284,us,,,,,mb
1,1973,10,2,Rat Islands,",origin,",p00003up,4.7,,,,0,340,us,,,,,mb
1,1973,10,3,159 km W of Nikolski,",origin,",p00003un,4.9,,,,0,369,us,,,,,mb
1,1973,10,3,65 km SSE of Nikolski,",origin,",p00003ue,4.4,,,,0,298,us,,,,,ms
1,1973,10,3,67 km WNW of Happy Valley,",origin,",p00003ty,4.0,,,,0,246,us,,,,,mb
1,1973,10,3,65 km S of Shungnak,",origin,",p00003pu,4.1,,,,0,259,us,,,,,mb
1,1973,10,3,261 km SW of Adak,",origin,",p00003nt,4.8,,,,0,354,us,,,,,mb
1,1973,11,3,54 km ENE of Pedro Bay,",origin,",p000048b,4.0,,,,0,246,us,,,,,mb
1,1973,11,3,47 km E of Pedro Bay,",origin,",p000046h,4.5,,,,0,312,us,,,,,mb
1,1973,11,3,297 km WNW of Attu Station,",origin,",p0000467,4.8,,,,0,354,us,,,,,mb
1,1973,11,3,24 km W of Port Lions,",origin,",p000045z,4.2,,,,0,271,us,,,,,mb
1,1973,11,3,26 km WSW of Port Lions,",origin,",p000045y,4.3,,,,0,284,us,,,,,mb
1,1973,11,3,40 km NE of Pedro Bay,",origin,",p000044b,4.4,,,,0,298,us,,,,,mb
1,1973,11,2,Rat Islands,",impact-text,origin,",p000043j,5.6,,,,0,482,us,,,,,mb
1,1973,11,3,96 km ESE of Adak,",origin,",p000043h,4.3,,,,0,284,us,,,,,mb
1,1973,11,3,92 km SW of Atka,",origin,",p0000432,4.0,,,,0,246,us,,,,,mb
1,1973,11,3,12 km S of Port Heiden,",origin,",p000042s,4.4,,,,0,298,us,,,,,mb
1,1973,11,3,75 km NW of Atka,",origin,",p000042p,4.6,,,,0,326,us,,,,,mb
1,1973,11,3,88 km WSW of Atka,",origin,",p000042k,4.5,,,,0,312,us,,,,,mb
1,1973,11,3,99 km SW of Atka,",impact-text,origin,",p000042j,6.3,,,,0,611,us,,,,,ms
1,1973,11,3,89 km ESE of Adak,",impact-text,origin,",p000042d,6.4,,,,0,630,us,,,,,ms
1,1973,11,3,30 km NNE of Akhiok,",origin,",p0000424,4.1,,,,0,259,us,,,,,mb
1,1973,11,3,128 km SSE of Alcan Border,",origin,",p000041m,4.6,,,,0,326,us,,,,,mb
1,1973,11,3,31 km ESE of Adak,",origin,",p000041f,4.1,,,,0,259,us,,,,,mb
1,1973,11,3,53 km S of Adak,",origin,",p0000419,4.8,,,,0,354,us,,,,,mb
1,1973,11,3,144 km S of False Pass,",origin,",p0000416,4.1,,,,0,259,us,,,,,mb
1,1973,11,2,Rat Islands,",origin,",p000040q,4.7,,,,0,340,us,,,,,mb
1,1973,12,3,75 km SSW of Nikolski,",origin,",p00004ns,4.0,,,,0,246,us,,,,,mb
1,1973,12,3,23 km SE of Akhiok,",origin,",p00004na,4.2,,,,0,271,us,,,,,mb
1,1973,12,3,130 km SSE of Nikolski,",origin,",p00004md,4.6,,,,0,326,us,,,,,mb
1,1973,12,3,107 km S of Nikolski,",origin,",p00004kz,4.3,,,,0,284,us,,,,,mb
1,1973,12,3,74 km SSW of Nikolski,",origin,",p00004ky,4.4,,,,0,298,us,,,,,mb
1,1973,12,3,44 km WNW of Nikolski,",origin,",p00004kw,4.6,,,,0,326,us,,,,,mb
1,1973,12,3,65 km SW of Nikolski,",origin,",p00004kv,4.7,,,,0,340,us,,,,,mb
1,1973,12,3,82 km SSW of Nikolski,",origin,",p00004ku,4.7,,,,0,340,us,,,,,mb
1,1973,12,3,84 km SSW of Nikolski,",origin,",p00004ks,4.8,,,,0,354,us,,,,,mb
1,1973,12,3,79 km SSW of Nikolski,",origin,",p00004kr,4.7,,,,0,340,us,,,,,mb
1,1973,12,3,54 km ESE of Pedro Bay,",origin,",p00004k3,4.0,,,,0,246,us,,,,,mb
1,1973,12,3,39 km NNW of Aleneva,",origin,",p00004j4,4.8,,,,0,354,us,,,,,mb
1,1973,12,3,100 km WSW of Adak,",impact-text,origin,",p00004hz,5.8,,,,0,518,us,,,,,mb
1,1973,12,3,35 km NW of Atka,",origin,",p00004hw,4.1,,,,0,259,us,,,,,mb
1,1973,12,3,130 km WSW of Adak,",origin,",p00004hq,5.2,,,,0,416,us,,,,,mb
1,1973,12,3,142 km S of False Pass,",origin,",p00004gh,4.2,,,,0,271,us,,,,,mb
1,1973,12,3,187 km WSW of Adak,",origin,",p00004gg,4.5,,,,0,312,us,,,,,mb
1,1973,12,3,65 km NE of Ouzinkie,",origin,",p00004g9,4.2,,,,0,271,us,,,,,mb
1,1973,12,3,183 km WSW of Adak,",origin,",p00004g8,4.8,,,,0,354,us,,,,,mb
1,1973,12,3,82 km SSE of Chiniak,",origin,",p00004g2,4.3,,,,0,284,us,,,,,mb
1,1973,12,3,141 km S of False Pass,",origin,",p00004fp,4.7,,,,0,340,us,,,,,mb
1,1973,12,3,71 km S of Chiniak,",origin,",p00004fk,4.3,,,,0,284,us,,,,,mb
1,1973,12,3,5 km NE of Kodiak Station,",origin,",p00004er,4.0,,,,0,246,us,,,,,mb
1,1973,12,3,79 km SW of Adak,",origin,",p00004ep,4.7,,,,0,340,us,,,,,mb
1,1973,12,3,73 km S of Nikolski,",impact-text,origin,",p00004dg,5.6,,,,0,482,us,,,,,mb
1,1974,1,3,21 km WSW of Covenant Life,",origin,",p000051u,4.0,,,,0,246,us,,,,,mb
1,1974,1,3,24 km S of Glacier View,",origin,",p000050z,4.8,,,,0,354,us,,,,,mb
1,1974,1,3,62 km ESE of Nikolski,",origin,",p000050w,4.2,,,,0,271,us,,,,,mb
1,1974,1,3,70 km NNW of Aleneva,",origin,",p000050n,4.0,,,,0,246,us,,,,,mb
1,1974,1,3,55 km E of Port Alsworth,",origin,",p0000504,4.6,,,,0,326,us,,,,,mb
1,1974,1,3,106 km S of False Pass,",origin,",p00004zm,4.2,,,,0,271,us,,,,,mb
1,1974,1,3,59 km E of Nikolski,",origin,",p00004yx,5.0,,,,0,385,us,,,,,mb
1,1974,1,3,97 km N of Atka,",origin,",p00004vp,4.5,,,,0,312,us,,,,,mb
1,1974,1,3,21 km E of Pedro Bay,",origin,",p00004us,4.9,,,,0,369,us,,,,,mb
1,1974,1,3,190 km E of Atka,",origin,",p00004tn,5.4,,,,0,449,us,,,,,mb
1,1974,2,3,55 km NNW of Nikolski,",origin,",p00005d4,4.5,,,,0,312,us,,,,,mb
1,1974,2,3,99 km NNW of Yakutat,",origin,",p00005c9,4.1,,,,0,259,us,,,,,mb
1,1974,2,3,248 km W of Adak,",origin,",p00005ba,4.7,,,,0,340,us,,,,,mb
1,1974,2,3,134 km S of False Pass,",origin,",p00005b8,4.7,,,,0,340,us,,,,,mb
1,1974,2,3,196 km WSW of Adak,",origin,",p00005az,4.2,,,,0,271,us,,,,,mb
1,1974,2,3,65 km SE of Denali National Park,",origin,",p00005a8,4.5,,,,0,312,us,,,,,mb
1,1974,2,3,38 km WSW of Dutch Harbor,",origin,",p0000595,4.2,,,,0,271,us,,,,,mb
1,1974,2,3,41 km SW of Nanwalek,",origin,",p0000592,4.6,,,,0,326,us,,,,,mb
1,1974,2,3,186 km SE of Atka,",origin,",p0000591,4.5,,,,0,312,us,,,,,mb
1,1974,2,3,63 km WSW of Covenant Life,",origin,",p000057j,4.0,,,,0,246,us,,,,,mb
1,1974,2,3,81 km ESE of Akutan,",impact-text,origin,",p000056v,6.5,,,,0,650,us,,,,,ms
1,1974,2,3,70 km ENE of Chase,",origin,",p0000567,5.0,,,,0,385,us,,,,,mb
1,1974,2,3,23 km S of Glacier View,",origin,",p0000556,5.1,,,,0,400,us,,,,,mb
1,1974,3,3,34 km WSW of Port Lions,",origin,",p00005sz,4.0,,,,0,246,us,,,,,mb
1,1974,3,3,6 km NE of Larsen Bay,",impact-text,origin,",p00005sx,5.7,,,,0,500,us,,,,,mb
1,1974,3,3,35 km NNW of Atka,",origin,",p00005sm,4.3,,,,0,284,us,,,,,mb
1,1974,3,3,289 km SW of Adak,",impact-text,origin,",p00005s7,5.6,,,,0,482,us,,,,,mb
1,1974,3,3,102 km SE of Attu Station,",origin,",p00005s4,4.4,,,,0,298,us,,,,,mb
1,1974,3,3,129 km WSW of Nikolski,",origin,",p00005rt,4.2,,,,0,271,us,,,,,mb
1,1974,3,3,137 km S of False Pass,",origin,",p00005ps,5.1,,,,0,400,us,,,,,mb
1,1974,3,3,128 km S of False Pass,",origin,",p00005pr,4.9,,,,0,369,us,,,,,mb
1,1974,3,3,119 km SSE of Nikolski,",origin,",p00005pn,4.0,,,,0,246,us,,,,,mb
1,1974,3,3,151 km E of Atka,",origin,",p00005p4,4.3,,,,0,284,us,,,,,mb
1,1974,3,3,267 km W of Adak,",origin,",p00005n1,4.7,,,,0,340,us,,,,,mb
1,1974,3,3,11 km NE of Nikiski,",origin,",p00005mf,4.1,,,,0,259,us,,,,,mb
1,1974,3,3,183 km SE of Nikolski,",origin,",p00005m9,4.5,,,,0,312,us,,,,,mb
1,1974,3,3,83 km S of King Cove,",origin,",p00005kp,4.0,,,,0,246,us,,,,,mb
1,1974,3,3,74 km SE of Denali National Park,",origin,",p00005jx,4.5,,,,0,312,us,,,,,mb
1,1974,3,3,183 km SE of Adak,",origin,",p00005jp,4.7,,,,0,340,us,,,,,mb
1,1974,3,3,51 km WNW of Nanwalek,",origin,",p00005gu,4.0,,,,0,246,us,,,,,mb
1,1974,3,3,294 km NW of Attu Station,",origin,",p00005fg,5.4,,,,0,449,us,,,,,ms
1,1974,3,3,62 km SE of Nikolski,",origin,",p00005fc,4.3,,,,0,284,us,,,,,mb
1,1974,4,3,15 km SSW of Adak,",origin,",p000063j,4.7,,,,0,340,us,,,,,mb
1,1974,4,3,82 km S of Akhiok,",origin,",p000062g,4.0,,,,0,246,us,,,,,mb
1,1974,4,3,62 km SW of Nikolski,",origin,",p0000624,4.5,,,,0,312,us,,,,,mb
1,1974,4,3,74 km SW of Nikolski,",origin,",p0000623,4.2,,,,0,271,us,,,,,mb
1,1974,4,3,41 km ENE of Adak,",origin,",p0000620,4.9,,,,0,369,us,,,,,mb
1,1974,4,3,42 km SSE of Atka,",origin,",p000061b,4.0,,,,0,246,us,,,,,mb
1,1974,4,3,99 km E of Nikolski,",origin,",p0000617,5.9,,,,0,536,us,,,,,ms
1,1974,4,3,70 km SE of Atka,",origin,",p00005zs,4.9,,,,0,369,us,,,,,mb
1,1974,4,3,201 km SE of Attu Station,",origin,",p00005zp,4.2,,,,0,271,us,,,,,mb
1,1974,4,3,33 km SW of Covenant Life,",origin,",p00005zh,4.2,,,,0,271,us,,,,,mb
1,1974,4,3,262 km NW of Attu Station,",origin,",p00005yr,4.2,,,,0,271,us,,,,,mb
1,1974,4,3,93 km SE of Kokhanok,",origin,",p00005yk,4.3,,,,0,284,us,,,,,mb
1,1974,4,3,152 km SW of Nikolski,",origin,",p00005xs,4.5,,,,0,312,us,,,,,mb
1,1974,4,3,47 km S of Nikolski,",origin,",p00005xd,4.6,,,,0,326,us,,,,,mb
1,1974,4,2,Rat Islands,",origin,",p00005xc,4.7,,,,0,340,us,,,,,ms
1,1974,4,3,145 km SSW of Hydaburg,",origin,",p00005x2,4.0,,,,0,246,us,,,,,mb
1,1974,4,3,87 km NNW of Karluk,",origin,",p00005wy,4.0,,,,0,246,us,,,,,mb
1,1974,4,3,37 km WSW of Port Lions,",origin,",p00005w3,4.6,,,,0,326,us,,,,,mb
1,1974,4,3,24 km S of Sand Point,",impact-text,origin,",p00005w2,6.0,,,,0,554,us,,,,,mb
1,1974,4,3,6 km W of Sand Point,",origin,",p00005vx,4.3,,,,0,284,us,,,,,mb
1,1974,4,3,26 km S of Sand Point,",impact-text,origin,shakemap,",p00005vv,5.7,,,4.918,0,500,us,,,,,mb
1,1974,4,2,Rat Islands,",origin,",p00005vj,4.1,,,,0,259,us,,,,,mb
1,1974,5,3,27 km SSW of Cordova,",impact-text,origin,shakemap,",p00006hr,5.7,,,5.238,0,500,us,,,,,ms
1,1974,5,3,34 km ESE of Egegik,",origin,",p00006fy,4.5,,,,0,312,us,,,,,mb
1,1974,5,3,275 km SW of Adak,",origin,",p00006f8,4.8,,,,0,354,us,,,,,mb
1,1974,5,3,34 km SE of Denali National Park,",origin,",p00006ey,4.2,,,,0,271,us,,,,,mb
1,1974,5,3,82 km WSW of Attu Station,",origin,",p00006ep,4.6,,,,0,326,us,,,,,mb
1,1974,5,3,11 km SSE of Sand Point,",origin,",p00006ee,4.3,,,,0,284,us,,,,,mb
1,1974,5,3,190 km WSW of Adak,",origin,",p00006d7,4.3,,,,0,284,us,,,,,mb
1,1974,5,2,Fox Islands,",origin,",p00006d3,4.4,,,,0,298,us,,,,,mb
1,1974,5,3,59 km S of Nikolski,",origin,",p00006cm,5.0,,,,0,385,us,,,,,mb
1,1974,5,3,75 km SW of False Pass,",origin,",p00006br,4.8,,,,0,354,us,,,,,mb
1,1974,5,3,39 km E of Perryville,",origin,",p00006b6,4.9,,,,0,369,us,,,,,mb
1,1974,5,3,79 km S of Old Harbor,",origin,",p00006aa,4.9,,,,0,369,us,,,,,mb
1,1974,5,3,51 km ENE of Denali National Park,",origin,",p000068t,4.6,,,,0,326,us,,,,,mb
1,1974,5,3,22 km E of Old Harbor,",origin,",p0000673,4.2,,,,0,271,us,,,,,mb
1,1974,5,3,89 km SE of Akhiok,",origin,",p0000672,4.4,,,,0,298,us,,,,,mb
1,1974,5,3,91 km SE of Akhiok,",origin,",p0000671,4.6,,,,0,326,us,,,,,mb
1,1974,5,3,152 km E of Atka,",origin,",p000066g,4.0,,,,0,246,us,,,,,mb
1,1974,5,3,276 km WSW of Adak,",origin,",p0000669,4.4,,,,0,298,us,,,,,mb
1,1974,5,3,28 km SE of Perryville,",origin,",p0000667,4.0,,,,0,246,us,,,,,mb
1,1974,5,3,114 km WNW of Nikolski,",origin,",p0000666,4.3,,,,0,284,us,,,,,mb
1,1974,6,3,52 km WSW of Cantwell,",origin,",p00006vk,5.5,,,,0,465,us,,,,,mb
1,1974,6,3,46 km SSW of Nikolski,",origin,",p00006uy,5.0,,,,0,385,us,,,,,mb
1,1974,6,3,113 km SSE of Attu Station,",origin,",p00006ur,4.6,,,,0,326,us,,,,,mb
1,1974,6,3,131 km WSW of Adak,",origin,",p00006up,4.5,,,,0,312,us,,,,,mb
1,1974,6,3,114 km S of False Pass,",origin,",p00006t3,4.7,,,,0,340,us,,,,,mb
1,1974,6,3,267 km W of Adak,",origin,",p00006st,4.2,,,,0,271,us,,,,,mb
1,1974,6,2,Rat Islands,",impact-text,origin,",p00006s3,5.7,,,,0,500,us,,,,,mb
1,1974,6,3,106 km WSW of Nikolski,",origin,",p00006r0,5.2,,,,0,416,us,,,,,mb
1,1974,6,3,55 km SE of Atka,",origin,",p00006qq,4.8,,,,0,354,us,,,,,mb
1,1974,6,3,54 km SE of King Cove,",origin,",p00006q9,4.8,,,,0,354,us,,,,,mb
1,1974,6,3,102 km WSW of Nikolski,",origin,",p00006pt,4.1,,,,0,259,us,,,,,mb
1,1974,6,3,105 km WSW of Nikolski,",origin,",p00006ps,4.3,,,,0,284,us,,,,,mb
1,1974,6,3,254 km SSW of Nikolski,",origin,",p00006p3,5.0,,,,0,385,us,,,,,mb
1,1974,6,3,84 km WSW of Atka,",origin,",p00006nh,4.1,,,,0,259,us,,,,,mb
1,1974,6,3,43 km S of Akutan,",origin,",p00006mb,4.2,,,,0,271,us,,,,,mb
1,1974,7,3,51 km W of Anchor Point,",origin,",p00007cf,4.5,,,,0,312,us,,,,,mb
1,1974,7,3,294 km W of Adak,",origin,",p00007ba,4.4,,,,0,298,us,,,,,mb
1,1974,7,3,235 km SSW of Nikolski,",origin,",p00007av,4.9,,,,0,369,us,,,,,mb
1,1974,7,3,69 km WSW of Nelson Lagoon,",origin,",p000079u,4.1,,,,0,259,us,,,,,mb
1,1974,7,3,63 km SE of Atka,",origin,",p000077x,4.3,,,,0,284,us,,,,,mb
1,1974,7,3,80 km SSE of Atka,",origin,",p000077w,4.9,,,,0,369,us,,,,,mb
1,1974,7,3,76 km SE of Atka,",origin,",p000076r,5.0,,,,0,385,us,,,,,mb
1,1974,7,3,28 km NNE of Skwentna,",origin,",p0000746,4.4,,,,0,298,us,,,,,mb
1,1974,7,3,20 km SSE of Tonsina,",origin,",p0000742,4.7,,,,0,340,us,,,,,mb
1,1974,7,3,27 km WSW of Petersville,",origin,",p000072e,4.2,,,,0,271,us,,,,,mb
1,1974,7,3,149 km WSW of Nikolski,",origin,",p00006zt,4.2,,,,0,271,us,,,,,mb
1,1974,8,2,Rat Islands,",origin,",p00007uc,4.9,,,,0,369,us,,,,,mb
1,1974,8,3,136 km SSE of Cordova,",origin,",p00007u4,4.9,,,,0,369,us,,,,,mb
1,1974,8,3,151 km W of Adak,",origin,",p00007tn,4.4,,,,0,298,us,,,,,mb
1,1974,8,3,54 km ESE of Nikolski,",origin,",p00007sw,4.3,,,,0,284,us,,,,,mb
1,1974,8,3,130 km S of Unalaska,",origin,",p00007sh,4.5,,,,0,312,us,,,,,mb
1,1974,8,3,172 km S of Attu Station,",origin,",p00007sd,4.8,,,,0,354,us,,,,,mb
1,1974,8,3,58 km SSE of Nikolski,",origin,",p00007s5,4.1,,,,0,259,us,,,,,mb
1,1974,8,3,80 km SSE of Nikolski,",origin,",p00007s4,5.3,,,,0,432,us,,,,,mb
1,1974,8,3,138 km W of Adak,",origin,",p00007ry,4.0,,,,0,246,us,,,,,mb
1,1974,8,3,71 km SSE of Nikolski,",impact-text,origin,",p00007rr,5.7,,,,0,500,us,,,,,mb
1,1974,8,3,54 km SSE of Adak,",origin,",p00007qp,4.1,,,,0,259,us,,,,,mb
1,1974,8,3,138 km ESE of Attu Station,",impact-text,origin,",p00007q5,5.6,,,,0,482,us,,,,,mb
1,1974,8,3,287 km SSE of Attu Station,",origin,",p00007p3,5.0,,,,0,385,us,,,,,mb
1,1974,8,3,18 km SSE of Nikolski,",origin,",p00007nq,4.3,,,,0,284,us,,,,,mb
1,1974,8,3,92 km WSW of Adak,",impact-text,origin,",p00007nb,5.8,,,,0,518,us,,,,,ms
1,1974,8,3,110 km WSW of Adak,",impact-text,origin,",p00007m4,5.7,,,,0,500,us,,,,,mb
1,1974,8,3,109 km WSW of Adak,",impact-text,origin,",p00007km,5.8,,,,0,518,us,,,,,mb
1,1974,8,3,36 km SE of Shishmaref,",origin,",p00007jh,4.1,,,,0,259,us,,,,,mb
1,1974,8,3,85 km ESE of Old Harbor,",origin,",p00007h0,4.5,,,,0,312,us,,,,,mb
1,1974,8,3,75 km SE of Old Harbor,",origin,",p00007gz,4.6,,,,0,326,us,,,,,mb
1,1974,8,3,86 km SE of Old Harbor,",origin,",p00007gv,5.3,,,,0,432,us,,,,,ms
1,1974,8,3,76 km SE of Old Harbor,",origin,",p00007gu,4.6,,,,0,326,us,,,,,mb
1,1974,8,3,76 km SE of Old Harbor,",origin,",p00007gm,4.6,,,,0,326,us,,,,,mb
1,1974,8,3,88 km SE of Old Harbor,",origin,",p00007gh,4.7,,,,0,340,us,,,,,ms
1,1974,8,3,55 km E of Port Alsworth,",origin,",p00007gf,5.0,,,,0,385,us,,,,,mb
1,1974,8,3,59 km ENE of Atka,",origin,",p00007ga,5.1,,,,0,400,us,,,,,mb
1,1974,8,3,93 km ESE of Old Harbor,",origin,",p00007g8,4.3,,,,0,284,us,,,,,mb
1,1974,8,3,172 km W of Adak,",origin,",p00007fz,4.1,,,,0,259,us,,,,,mb
1,1974,8,3,102 km SE of Old Harbor,",origin,",p00007fs,4.1,,,,0,259,us,,,,,mb
1,1974,8,3,93 km SE of Old Harbor,",origin,",p00007f9,4.1,,,,0,259,us,,,,,mb
1,1974,8,3,58 km S of Chiniak,",origin,",p00007f0,4.0,,,,0,246,us,,,,,mb
1,1974,8,3,81 km SE of Old Harbor,",origin,",p00007em,4.0,,,,0,246,us,,,,,mb
1,1974,8,3,92 km SE of Old Harbor,",origin,",p00007ef,4.1,,,,0,259,us,,,,,mb
1,1974,8,3,89 km SE of Old Harbor,",impact-text,origin,",p00007ee,6.0,,,,0,554,us,,,,,ms
1,1974,8,3,101 km SE of Old Harbor,",origin,",p00007ec,4.2,,,,0,271,us,,,,,mb
1,1974,8,3,97 km SE of Old Harbor,",origin,",p00007ea,4.3,,,,0,284,us,,,,,mb
1,1974,8,3,86 km SE of Old Harbor,",origin,",p00007e9,4.4,,,,0,298,us,,,,,mb
1,1974,8,3,86 km SE of Old Harbor,",origin,",p00007e7,4.3,,,,0,284,us,,,,,mb
1,1974,8,3,97 km SE of Old Harbor,",origin,",p00007e6,4.5,,,,0,312,us,,,,,mb
1,1974,8,3,87 km SE of Old Harbor,",origin,",p00007e4,4.6,,,,0,326,us,,,,,mb
1,1974,8,3,94 km SE of Old Harbor,",impact-text,origin,",p00007e3,6.3,,,,0,611,us,,,,,ms
1,1974,8,3,97 km SE of Old Harbor,",impact-text,origin,",p00007e2,6.1,,,,0,572,us,,,,,ms
1,1974,8,3,90 km SE of Old Harbor,",origin,",p00007e1,4.6,,,,0,326,us,,,,,mb
1,1974,9,3,75 km NW of Yakutat,",origin,",p000086v,4.1,,,,0,259,us,,,,,mb
1,1974,9,3,69 km ENE of Akutan,",origin,",p000085q,4.9,,,,0,369,us,,,,,mb
1,1974,9,3,236 km ESE of Attu Station,",origin,",p0000855,4.1,,,,0,259,us,,,,,mb
1,1974,9,3,105 km SSE of Chiniak,",origin,",p0000825,5.1,,,,0,400,us,,,,,ms
1,1974,9,3,19 km ESE of Ninilchik,",origin,",p000081f,4.6,,,,0,326,us,,,,,mb
1,1974,9,3,92 km ESE of Akutan,",origin,",p000080h,4.4,,,,0,298,us,,,,,mb
1,1974,9,3,15 km ESE of Kasilof,",origin,",p0000803,4.3,,,,0,284,us,,,,,mb
1,1974,9,2,Rat Islands,",origin,",p00007z9,4.4,,,,0,298,us,,,,,mb
1,1974,10,3,41 km ESE of Ugashik,",origin,",p00008ke,4.7,,,,0,340,us,,,,,mb
1,1974,10,3,70 km SSE of Akhiok,",origin,",p00008jm,4.5,,,,0,312,us,,,,,mb
1,1974,10,3,280 km WSW of Adak,",origin,",p00008gp,4.4,,,,0,298,us,,,,,mb
1,1974,10,3,138 km S of False Pass,",origin,",p00008fa,4.7,,,,0,340,us,,,,,mb
1,1974,10,3,93 km SSE of Akhiok,",origin,",p00008cq,4.8,,,,0,354,us,,,,,ms
1,1974,10,3,59 km WNW of Ninilchik,",origin,",p000089u,4.0,,,,0,246,us,,,,,mb
1,1974,10,3,12 km NNW of Aleneva,",origin,",p000089q,4.4,,,,0,298,us,,,,,mb
1,1974,11,3,138 km S of False Pass,",origin,",p00008xs,5.3,,,,0,432,us,,,,,mb
1,1974,11,3,81 km WSW of Atka,",origin,",p00008xk,5.2,,,,0,416,us,,,,,mb
1,1974,11,3,142 km SSW of Attu Station,",origin,",p00008wz,4.7,,,,0,340,us,,,,,mb
1,1974,11,3,56 km E of Port Alsworth,",origin,",p00008vu,4.6,,,,0,326,us,,,,,mb
1,1974,11,3,81 km S of Port Graham,",origin,",p00008v7,4.0,,,,0,246,us,,,,,mb
1,1974,11,3,94 km S of Kokhanok,",origin,",p00008uw,4.6,,,,0,326,us,,,,,mb
1,1974,11,3,68 km SSE of Akutan,",origin,",p00008us,5.0,,,,0,385,us,,,,,mb
1,1974,11,3,167 km WSW of Adak,",origin,",p00008t9,4.2,,,,0,271,us,,,,,mb
1,1974,11,4,Alaska Peninsula,",origin,",p00008t3,4.8,,,,0,354,us,,,,,mb
1,1974,11,3,21 km NNE of Cold Bay,",origin,",p00008sr,4.4,,,,0,298,us,,,,,mb
1,1974,11,3,76 km NNW of Aleneva,",origin,",p00008se,4.4,,,,0,298,us,,,,,mb
1,1974,11,3,72 km S of Kokhanok,",impact-text,origin,",p00008sb,5.6,,,,0,482,us,,,,,ms
1,1974,11,3,24 km ESE of Clam Gulch,",origin,",p00008rr,4.0,,,,0,246,us,,,,,mb
1,1974,11,3,105 km WSW of Adak,",impact-text,origin,shakemap,",p00008rg,5.8,,,4.689,0,518,us,,,,,mb
1,1974,11,3,61 km ESE of Attu Station,",origin,",p00008qd,4.5,,,,0,312,us,,,,,mb
1,1974,11,3,25 km E of Port Alsworth,",origin,",p00008py,4.4,,,,0,298,us,,,,,mb
1,1974,11,3,68 km NW of Yakutat,",origin,",p00008pm,4.0,,,,0,246,us,,,,,mb
1,1974,11,3,234 km WSW of Adak,",origin,",p00008n9,4.3,,,,0,284,us,,,,,mb
1,1974,12,3,21 km SSE of Susitna North,",origin,",p00009a6,5.1,,,,0,400,us,,,,,mb
1,1974,12,3,5 km N of Susitna,",impact-text,origin,shakemap,",p00009a2,5.6,,,4.33,0,482,us,,,,,mb
1,1974,12,2,Rat Islands,",origin,",p000099z,4.4,,,,0,298,us,,,,,mb
1,1974,12,3,84 km SSE of False Pass,",origin,",p0000997,4.6,,,,0,326,us,,,,,mb
1,1974,12,3,191 km SE of Attu Station,",origin,",p000098s,4.7,,,,0,340,us,,,,,mb
1,1974,12,3,86 km S of False Pass,",origin,",p0000986,4.4,,,,0,298,us,,,,,mb
